station_code,station_name,site_type,latitude,longitude,date,pm25,pm25_hours,pm10,pm10_hours,no2,no2_hours,o3,o3_hours
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-10-31 00:00:00+00:00,10.3155,24,19.536458333333332,24,0.9898566666666667,24,78.49268416666666,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-10-31 00:00:00+00:00,9.375,24,24.155041666666666,24,9.589425,24,71.86292958333333,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-10-31 00:00:00+00:00,8.708333333333334,24,21.860249999999997,24,11.346342083333333,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-10-31 00:00:00+00:00,4.946083333333333,24,8.727083333333333,24,12.604376666666667,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-01 00:00:00+00:00,6.041666666666667,24,13.526708333333334,24,8.070255,24,65.96620166666666,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-01 00:00:00+00:00,7.333333333333333,24,13.285375,24,19.93621086956522,23,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-01 00:00:00+00:00,5.169083333333333,24,11.633333333333333,24,7.3484025,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-01 00:00:00+00:00,4.594166666666667,24,9.8125,24,0.7869395833333334,24,,14
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-01 00:00:00+00:00,7.25,24,21.699291666666667,24,4.0249475,24,75.08299958333335,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-01 00:00:00+00:00,6.875,24,15.217625,24,8.976055833333334,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-01 00:00:00+00:00,3.343083333333333,24,6.026041666666667,24,8.641800833333333,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-02 00:00:00+00:00,5.333333333333333,24,11.393166666666666,24,13.152630416666668,24,59.44899375,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-02 00:00:00+00:00,7.708333333333333,24,14.1305,24,27.348848333333333,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-02 00:00:00+00:00,6.797458333333334,24,12.198958333333332,24,10.144162083333333,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-02 00:00:00+00:00,4.781833333333333,24,11.955208333333333,24,0.6594008333333333,24,69.89384875000003,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-02 00:00:00+00:00,6.583333333333333,24,16.264333333333333,24,5.678637083333334,24,73.69244916666666,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-02 00:00:00+00:00,5.875,24,13.204833333333333,24,11.288720416666665,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-02 00:00:00+00:00,4.136291666666667,24,7.822916666666667,24,7.757822916666666,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-03 00:00:00+00:00,5.208333333333333,24,13.083916666666667,24,6.4302325,24,67.79905749999999,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-03 00:00:00+00:00,6.5,24,13.6475,24,13.369582608695653,23,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-03 00:00:00+00:00,5.6545,24,12.259375,24,6.648749565217392,23,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-03 00:00:00+00:00,7.317541666666667,24,13.345833333333333,24,0.5843220833333334,24,76.30711583333336,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-03 00:00:00+00:00,9.791666666666666,24,28.301625,24,7.309525416666666,24,74.39661375,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-03 00:00:00+00:00,7.333333333333333,24,20.410999999999998,24,4.987452916666666,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-03 00:00:00+00:00,1.3238333333333332,24,2.3916666666666666,24,10.347260833333333,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-04 00:00:00+00:00,5.25,24,12.641083333333334,24,14.742086666666665,24,54.85403374999999,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-04 00:00:00+00:00,7.25,24,13.325541666666666,24,17.463679583333334,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-04 00:00:00+00:00,5.155291666666667,24,10.764583333333334,24,,16,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-04 00:00:00+00:00,1.5743749999999999,24,2.790625,24,1.7135770833333333,24,69.54363869565218,23
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-04 00:00:00+00:00,6.416666666666667,24,14.211166666666665,24,11.982729583333333,24,59.767412916666665,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-04 00:00:00+00:00,6.476190476190476,21,13.572904761904763,21,17.04837142857143,21,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-04 00:00:00+00:00,1.6990833333333333,24,3.0124999999999997,24,13.43348304347826,23,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-05 00:00:00+00:00,12.833333333333334,24,22.62516666666667,24,16.377495,24,42.234694583333344,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-05 00:00:00+00:00,10.782608695652174,23,21.676434782608695,23,27.322708260869565,23,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-05 00:00:00+00:00,14.515583333333334,24,23.444791666666664,24,,0,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-05 00:00:00+00:00,8.303875,24,16.626041666666666,24,4.530636666666667,24,57.12414208333333,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-05 00:00:00+00:00,10.916666666666666,24,19.20325,24,7.750720416666667,24,54.55636916666666,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-05 00:00:00+00:00,13.818181818181818,22,23.65095652173913,23,18.75290409090909,22,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-05 00:00:00+00:00,6.573,24,11.487499999999999,24,14.928557499999998,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-06 00:00:00+00:00,12.041666666666666,24,22.826541666666667,24,23.971276666666668,24,23.757839583333336,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-06 00:00:00+00:00,11.916666666666666,24,21.216166666666666,24,34.034095217391304,23,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-06 00:00:00+00:00,10.757708333333333,24,19.473958333333332,24,,0,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-06 00:00:00+00:00,8.804045454545454,22,15.654909090909092,22,5.889765833333333,24,40.22236499999999,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-06 00:00:00+00:00,11.833333333333334,24,18.92141666666667,24,17.89536125,24,32.63304374999999,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-06 00:00:00+00:00,15.041666666666666,24,22.504333333333335,24,32.20082125,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-06 00:00:00+00:00,13.367791666666667,24,21.190625,24,21.09556458333333,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-07 00:00:00+00:00,7.875,24,12.842333333333334,24,19.022278333333333,24,42.178566249999996,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-07 00:00:00+00:00,9.416666666666666,24,13.087636363636364,22,27.686880416666668,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-07 00:00:00+00:00,7.185458333333333,24,11.002083333333333,24,,0,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-07 00:00:00+00:00,,12,,12,2.78393125,24,61.35183750000001,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-07 00:00:00+00:00,6.333333333333333,24,9.541333333333334,24,8.352699166666666,24,60.98374708333335,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-07 00:00:00+00:00,6.666666666666667,24,12.439833333333333,24,24.38128125,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-07 00:00:00+00:00,7.433208333333333,24,10.839583333333332,24,19.12947875,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-08 00:00:00+00:00,9.916666666666666,24,18.35775,24,19.600068333333333,24,40.63467083333333,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-08 00:00:00+00:00,9.416666666666666,24,18.438416666666665,24,31.487784166666668,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-08 00:00:00+00:00,9.025291666666666,24,15.076041666666667,24,,0,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-08 00:00:00+00:00,,0,,0,1.4365975000000002,24,52.86526333333333,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-08 00:00:00+00:00,7.541666666666667,24,17.270875,24,10.509840416666666,24,51.06140666666668,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-08 00:00:00+00:00,6.583333333333333,24,15.579958333333332,24,23.288095416666664,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-08 00:00:00+00:00,5.719375,24,9.230208333333334,24,15.26704125,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-09 00:00:00+00:00,7.833333333333333,24,14.734666666666667,24,18.76409375,24,36.69801291666667,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-09 00:00:00+00:00,9.0,24,12.5605,24,19.873597826086957,23,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-09 00:00:00+00:00,7.002791666666667,24,11.820833333333333,24,,0,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-09 00:00:00+00:00,,0,,0,,5,61.71979583333333,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-09 00:00:00+00:00,6.708333333333333,24,15.700791666666667,24,6.63108125,24,57.91745791666667,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-09 00:00:00+00:00,6.583333333333333,24,16.103333333333335,24,16.617465416666665,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-09 00:00:00+00:00,5.664416666666667,24,8.929166666666667,24,10.858897916666665,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-10 00:00:00+00:00,4.958333333333333,24,9.54125,24,17.817710434782608,23,52.14112958333333,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-10 00:00:00+00:00,7.666666666666667,24,10.789333333333333,24,30.746372500000003,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-10 00:00:00+00:00,4.148125,24,8.360416666666667,24,,0,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-10 00:00:00+00:00,,9,,9,,8,62.10784916666666,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-10 00:00:00+00:00,4.958333333333333,24,13.6475,24,14.240974999999999,24,63.18883541666668,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-10 00:00:00+00:00,4.875,24,8.695791666666667,24,15.464318749999999,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-10 00:00:00+00:00,3.9446666666666665,24,6.809375,24,24.109066249999998,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-11 00:00:00+00:00,6.291666666666667,24,13.083874999999999,24,15.359450833333334,24,56.837259166666676,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-11 00:00:00+00:00,7.083333333333333,24,12.842374999999999,24,18.97287375,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-11 00:00:00+00:00,5.537541666666667,24,11.917708333333332,24,,0,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-11 00:00:00+00:00,7.980583333333333,24,13.647916666666667,24,1.0249108333333334,24,76.68546666666666,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-11 00:00:00+00:00,7.291666666666667,24,17.391583333333333,24,12.533975833333335,24,63.844401250000004,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-11 00:00:00+00:00,7.375,24,19.082541666666668,24,9.720658333333335,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-11 00:00:00+00:00,2.906875,24,5.191666666666666,24,13.491663333333333,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-12 00:00:00+00:00,8.333333333333334,24,18.357791666666667,24,21.783585000000002,24,38.86625916666666,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-12 00:00:00+00:00,8.5,24,17.190375,24,23.7032375,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-12 00:00:00+00:00,7.800833333333333,24,15.40625,24,,0,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-12 00:00:00+00:00,5.225958333333334,24,9.164583333333333,24,1.7299320833333331,24,72.13208374999999,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-12 00:00:00+00:00,7.571428571428571,21,14.768952380952381,21,11.270949090909092,22,60.19975636363636,22
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-12 00:00:00+00:00,7.958333333333333,24,16.666999999999998,24,25.18267333333333,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-12 00:00:00+00:00,5.185666666666667,24,8.198958333333334,24,,10,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-13 00:00:00+00:00,7.25,24,15.217666666666666,24,20.949740833333333,24,49.6485825,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-13 00:00:00+00:00,8.25,24,17.109750000000002,24,28.051426250000002,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-13 00:00:00+00:00,5.715333333333334,24,11.519791666666668,24,,0,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-13 00:00:00+00:00,6.341458333333333,24,12.045833333333334,24,2.83630625,24,62.58113416666666,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-13 00:00:00+00:00,6.083333333333333,24,16.868333333333332,24,11.974662083333333,24,62.5801925,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-13 00:00:00+00:00,7.208333333333333,24,14.573583333333334,24,24.56298,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-13 00:00:00+00:00,6.596958333333333,24,11.670833333333334,24,26.872684347826088,23,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-14 00:00:00+00:00,1.75,24,2.174,24,8.710092083333334,24,60.55702250000001,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-14 00:00:00+00:00,4.375,24,5.797166666666667,24,15.807613043478261,23,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-14 00:00:00+00:00,0.9660833333333333,24,2.122916666666667,24,,0,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-14 00:00:00+00:00,0.8343333333333334,24,1.390625,24,2.61068625,24,66.17270124999999,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-14 00:00:00+00:00,2.8333333333333335,24,1.0466666666666666,24,4.1138586956521745,23,67.55371333333333,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-14 00:00:00+00:00,2.7083333333333335,24,0.9259166666666667,24,12.634828749999999,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-14 00:00:00+00:00,2.5619583333333336,24,3.678125,24,19.378264583333333,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-15 00:00:00+00:00,4.0,24,5.461086956521739,23,10.92358125,24,39.11849291666666,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-15 00:00:00+00:00,5.25,24,8.252958333333334,24,15.007690416666668,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-15 00:00:00+00:00,2.7308749999999997,24,4.3687499999999995,24,,0,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-15 00:00:00+00:00,1.8808749999999999,24,2.891666666666667,24,2.71796625,24,49.84052958333333,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-15 00:00:00+00:00,5.25,24,6.964708333333333,24,9.079721666666666,24,53.158198750000004,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-15 00:00:00+00:00,,17,4.025833333333334,24,19.1979675,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-15 00:00:00+00:00,3.3166666666666664,24,4.753125,24,27.99572541666667,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-16 00:00:00+00:00,4.833333333333333,24,8.816458333333333,24,7.3526075,24,52.4952275,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-16 00:00:00+00:00,6.083333333333333,24,11.030791666666666,24,12.516421666666666,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-16 00:00:00+00:00,3.479875,24,7.0625,24,,0,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-16 00:00:00+00:00,2.7447083333333335,24,4.367708333333334,24,1.98309375,24,50.71572666666666,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-16 00:00:00+00:00,5.333333333333333,24,7.0049166666666665,24,5.5106975,24,53.03686125000001,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-16 00:00:00+00:00,,0,6.924416666666667,24,7.808213333333334,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-16 00:00:00+00:00,4.291458333333334,24,8.492708333333333,24,17.575922916666666,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-17 00:00:00+00:00,8.166666666666666,24,14.050083333333333,24,25.32647125,24,37.041025,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-17 00:00:00+00:00,8.0,24,13.406,24,20.55357818181818,22,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-17 00:00:00+00:00,5.859791666666666,24,10.805208333333333,24,20.911396666666665,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-17 00:00:00+00:00,3.3913333333333333,24,6.363541666666666,24,1.7295145833333334,24,59.8225547826087,23
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-17 00:00:00+00:00,5.416666666666667,24,8.172500000000001,24,11.109415833333335,24,37.26594416666668,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-17 00:00:00+00:00,,0,13.325416666666667,24,26.988870416666668,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-17 00:00:00+00:00,5.512083333333333,24,10.578125,24,21.234706666666668,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-18 00:00:00+00:00,8.041666666666666,24,10.386666666666667,24,29.771412916666666,24,25.876884583333336,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-18 00:00:00+00:00,7.958333333333333,24,13.889125,24,36.23609,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-18 00:00:00+00:00,4.9106250000000005,24,8.31875,24,19.0436125,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-18 00:00:00+00:00,2.3124166666666666,24,4.963541666666667,24,2.21947625,24,59.84328374999999,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-18 00:00:00+00:00,3.25,24,6.119291666666666,24,18.910999166666667,24,37.78160333333334,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-18 00:00:00+00:00,,0,11.836,24,26.66503541666667,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-18 00:00:00+00:00,1.8091249999999999,24,3.485416666666667,24,8.49554043478261,23,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-19 00:00:00+00:00,3.7916666666666665,24,6.723083333333334,24,16.88323958333333,24,54.609421666666655,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-19 00:00:00+00:00,6.25,24,11.393083333333335,24,15.337946666666667,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2025-11-19 00:00:00+00:00,2.11875,24,5.289583333333334,24,8.058630416666666,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2025-11-19 00:00:00+00:00,1.855,23,3.8228260869565216,23,0.7538504166666667,24,73.54223833333332,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2025-11-19 00:00:00+00:00,6.333333333333333,24,5.998458333333333,24,10.896419583333333,24,59.35101416666668,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2025-11-19 00:00:00+00:00,,0,6.553434782608695,23,14.286846250000002,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2025-11-19 00:00:00+00:00,2.7652916666666667,24,5.958333333333333,24,18.120187916666666,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2025-11-20 00:00:00+00:00,6.458333333333333,24,11.836,24,28.046935833333333,24,35.50683,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2025-11-20 00:00:00+00:00,7.583333333333333,24,16.063083333333335,24,23.90603708333333,24,,0
