date,sst_c
2025-05-30 00:00:00+00:00,12.8746
2025-05-31 00:00:00+00:00,12.8423
2025-06-01 00:00:00+00:00,13.0392
2025-06-02 00:00:00+00:00,13.0917
2025-06-03 00:00:00+00:00,13.0286
2025-06-04 00:00:00+00:00,12.9325
2025-06-05 00:00:00+00:00,12.9331
2025-06-06 00:00:00+00:00,13.0705
2025-06-07 00:00:00+00:00,13.0734
2025-06-08 00:00:00+00:00,13.1885
2025-06-09 00:00:00+00:00,13.1861
2025-06-10 00:00:00+00:00,13.2004
2025-06-11 00:00:00+00:00,13.4115
2025-06-12 00:00:00+00:00,13.4691
2025-06-13 00:00:00+00:00,13.4782
2025-06-14 00:00:00+00:00,13.5086
2025-06-15 00:00:00+00:00,13.7469
2025-06-16 00:00:00+00:00,13.8833
2025-06-17 00:00:00+00:00,13.8991
2025-06-18 00:00:00+00:00,14.1950
2025-06-19 00:00:00+00:00,14.3269
2025-06-20 00:00:00+00:00,14.5112
2025-06-21 00:00:00+00:00,15.0307
2025-06-22 00:00:00+00:00,15.0338
2025-06-23 00:00:00+00:00,14.8908
2025-06-24 00:00:00+00:00,14.8437
2025-06-25 00:00:00+00:00,14.6804
2025-06-26 00:00:00+00:00,14.6072
2025-06-27 00:00:00+00:00,14.6182
2025-06-28 00:00:00+00:00,14.7675
2025-06-29 00:00:00+00:00,14.8704
2025-06-30 00:00:00+00:00,15.0190
2025-07-01 00:00:00+00:00,14.9771
2025-07-02 00:00:00+00:00,15.0804
2025-07-03 00:00:00+00:00,15.3996
2025-07-04 00:00:00+00:00,15.4376
2025-07-05 00:00:00+00:00,15.4359
2025-07-06 00:00:00+00:00,15.5153
2025-07-07 00:00:00+00:00,15.4673
2025-07-08 00:00:00+00:00,15.6110
2025-07-09 00:00:00+00:00,15.6074
2025-07-10 00:00:00+00:00,16.0525
2025-07-11 00:00:00+00:00,16.2092
2025-07-12 00:00:00+00:00,16.8667
2025-07-13 00:00:00+00:00,17.1425
2025-07-14 00:00:00+00:00,16.9133
2025-07-15 00:00:00+00:00,16.4404
2025-07-16 00:00:00+00:00,16.1652
2025-07-17 00:00:00+00:00,16.1140
2025-07-18 00:00:00+00:00,16.1078
2025-07-19 00:00:00+00:00,16.1194
2025-07-20 00:00:00+00:00,16.1613
2025-07-21 00:00:00+00:00,16.2584
2025-07-22 00:00:00+00:00,16.2371
2025-07-23 00:00:00+00:00,16.3959
2025-07-24 00:00:00+00:00,16.3000
2025-07-25 00:00:00+00:00,16.4560
2025-07-26 00:00:00+00:00,16.4891
2025-07-27 00:00:00+00:00,16.4840
2025-07-28 00:00:00+00:00,16.5548
2025-07-29 00:00:00+00:00,16.8599
2025-07-30 00:00:00+00:00,16.7884
2025-07-31 00:00:00+00:00,16.7959
2025-08-01 00:00:00+00:00,16.8866
2025-08-02 00:00:00+00:00,16.9433
2025-08-03 00:00:00+00:00,16.8563
2025-08-04 00:00:00+00:00,16.8157
2025-08-05 00:00:00+00:00,17.0280
2025-08-06 00:00:00+00:00,16.9291
2025-08-07 00:00:00+00:00,16.9163
2025-08-08 00:00:00+00:00,16.8139
2025-08-09 00:00:00+00:00,16.8575
2025-08-10 00:00:00+00:00,16.7977
2025-08-11 00:00:00+00:00,16.8617
2025-08-12 00:00:00+00:00,16.9579
2025-08-13 00:00:00+00:00,16.9832
2025-08-14 00:00:00+00:00,17.0564
2025-08-15 00:00:00+00:00,17.1324
2025-08-16 00:00:00+00:00,17.2815
2025-08-17 00:00:00+00:00,17.2765
2025-08-18 00:00:00+00:00,17.2864
2025-08-19 00:00:00+00:00,17.2328
2025-08-20 00:00:00+00:00,17.3060
2025-08-21 00:00:00+00:00,17.2198
2025-08-22 00:00:00+00:00,17.1974
2025-08-23 00:00:00+00:00,17.1393
2025-08-24 00:00:00+00:00,17.3664
2025-08-25 00:00:00+00:00,17.3960
2025-08-26 00:00:00+00:00,17.4342
2025-08-27 00:00:00+00:00,17.3340
2025-08-28 00:00:00+00:00,17.4114
2025-08-29 00:00:00+00:00,17.3659
2025-08-30 00:00:00+00:00,17.2499
2025-08-31 00:00:00+00:00,17.1564
2025-09-01 00:00:00+00:00,17.0625
2025-09-02 00:00:00+00:00,17.0284
2025-09-03 00:00:00+00:00,17.0480
2025-09-04 00:00:00+00:00,17.1033
2025-09-05 00:00:00+00:00,17.0907
2025-09-06 00:00:00+00:00,17.0477
2025-09-07 00:00:00+00:00,17.0663
2025-09-08 00:00:00+00:00,16.9221
2025-09-09 00:00:00+00:00,16.9645
2025-09-10 00:00:00+00:00,16.9145
2025-09-11 00:00:00+00:00,16.8709
2025-09-12 00:00:00+00:00,16.6502
2025-09-13 00:00:00+00:00,16.5277
2025-09-14 00:00:00+00:00,16.6396
2025-09-15 00:00:00+00:00,16.4446
2025-09-16 00:00:00+00:00,16.3221
2025-09-17 00:00:00+00:00,16.3189
2025-09-18 00:00:00+00:00,16.3415
2025-09-19 00:00:00+00:00,16.3151
2025-09-20 00:00:00+00:00,16.3131
2025-09-21 00:00:00+00:00,16.1658
2025-09-22 00:00:00+00:00,15.9795
2025-09-23 00:00:00+00:00,15.9555
2025-09-24 00:00:00+00:00,15.9280
2025-09-25 00:00:00+00:00,15.8940
2025-09-26 00:00:00+00:00,15.8913
2025-09-27 00:00:00+00:00,15.8665
2025-09-28 00:00:00+00:00,15.7748
2025-09-29 00:00:00+00:00,15.7432
2025-09-30 00:00:00+00:00,15.6601
2025-10-01 00:00:00+00:00,15.6581
2025-10-02 00:00:00+00:00,15.6534
2025-10-03 00:00:00+00:00,15.6468
2025-10-04 00:00:00+00:00,15.5933
2025-10-05 00:00:00+00:00,15.4638
2025-10-06 00:00:00+00:00,15.4297
2025-10-07 00:00:00+00:00,15.4401
2025-10-08 00:00:00+00:00,15.4107
2025-10-09 00:00:00+00:00,15.3722
2025-10-10 00:00:00+00:00,15.3293
2025-10-11 00:00:00+00:00,15.3327
2025-10-12 00:00:00+00:00,15.3000
2025-10-13 00:00:00+00:00,15.2032
2025-10-14 00:00:00+00:00,15.1974
2025-10-15 00:00:00+00:00,15.1279
2025-10-16 00:00:00+00:00,15.1237
2025-10-17 00:00:00+00:00,14.9818
2025-10-18 00:00:00+00:00,14.9816
2025-10-19 00:00:00+00:00,14.9827
2025-10-20 00:00:00+00:00,14.9789
2025-10-21 00:00:00+00:00,14.9648
2025-10-22 00:00:00+00:00,14.8807
2025-10-23 00:00:00+00:00,14.8553
2025-10-24 00:00:00+00:00,14.6982
2025-10-25 00:00:00+00:00,14.6578
2025-10-26 00:00:00+00:00,14.5846
2025-10-27 00:00:00+00:00,14.5637
2025-10-28 00:00:00+00:00,14.4673
2025-10-29 00:00:00+00:00,14.4030
2025-10-30 00:00:00+00:00,14.1754
2025-10-31 00:00:00+00:00,13.8408
2025-11-01 00:00:00+00:00,13.8304
2025-11-02 00:00:00+00:00,13.7445
2025-11-03 00:00:00+00:00,13.7473
2025-11-04 00:00:00+00:00,13.7332
2025-11-05 00:00:00+00:00,13.7318
2025-11-06 00:00:00+00:00,13.6992
2025-11-07 00:00:00+00:00,13.8102
2025-11-08 00:00:00+00:00,13.7259
2025-11-09 00:00:00+00:00,13.7338
2025-11-10 00:00:00+00:00,13.7179
2025-11-11 00:00:00+00:00,13.6619
2025-11-12 00:00:00+00:00,13.6335
2025-11-13 00:00:00+00:00,13.5315
2025-11-14 00:00:00+00:00,13.5300
2025-11-15 00:00:00+00:00,13.5103
2025-11-16 00:00:00+00:00,13.5060
2025-11-17 00:00:00+00:00,13.3980
2025-11-18 00:00:00+00:00,13.2480
2025-11-19 00:00:00+00:00,13.1521
2025-11-20 00:00:00+00:00,12.9447
2025-11-21 00:00:00+00:00,12.8278
2025-11-22 00:00:00+00:00,12.8264
2025-11-23 00:00:00+00:00,12.6111
2025-11-24 00:00:00+00:00,12.5732
2025-11-25 00:00:00+00:00,12.3631
2025-11-26 00:00:00+00:00,12.2430
2025-11-27 00:00:00+00:00,12.2400
2025-11-28 00:00:00+00:00,12.0759
2025-11-29 00:00:00+00:00,12.0371
2025-11-30 00:00:00+00:00,11.9438
2025-12-01 00:00:00+00:00,11.9426
2025-12-02 00:00:00+00:00,11.8297
2025-12-03 00:00:00+00:00,11.7652
2025-12-04 00:00:00+00:00,11.7632
2025-12-05 00:00:00+00:00,11.6847
2025-12-06 00:00:00+00:00,11.6389
2025-12-07 00:00:00+00:00,11.6377
2025-12-08 00:00:00+00:00,11.6467
2025-12-09 00:00:00+00:00,11.6461
2025-12-10 00:00:00+00:00,11.5722
2025-12-11 00:00:00+00:00,11.4756
2025-12-12 00:00:00+00:00,11.4596
2025-12-13 00:00:00+00:00,11.4168
2025-12-14 00:00:00+00:00,11.3935
2025-12-15 00:00:00+00:00,11.3887
2025-12-16 00:00:00+00:00,11.2816
2025-12-17 00:00:00+00:00,11.2687
2025-12-18 00:00:00+00:00,11.2571
2025-12-19 00:00:00+00:00,11.2285
2025-12-20 00:00:00+00:00,11.1950
2025-12-21 00:00:00+00:00,11.1223
2025-12-22 00:00:00+00:00,11.1038
2025-12-23 00:00:00+00:00,11.0920
2025-12-24 00:00:00+00:00,10.9590
2025-12-25 00:00:00+00:00,10.9585
2025-12-26 00:00:00+00:00,10.8095
2025-12-27 00:00:00+00:00,10.6733
2025-12-28 00:00:00+00:00,10.5618
2025-12-29 00:00:00+00:00,10.5439
2025-12-30 00:00:00+00:00,10.4900
2025-12-31 00:00:00+00:00,10.3903
2026-01-01 00:00:00+00:00,10.3374
2026-01-02 00:00:00+00:00,10.1824
2026-01-03 00:00:00+00:00,10.0395
2026-01-04 00:00:00+00:00,9.9501
2026-01-05 00:00:00+00:00,9.8214
2026-01-06 00:00:00+00:00,9.7137
2026-01-07 00:00:00+00:00,9.6395
2026-01-08 00:00:00+00:00,9.6461
2026-01-09 00:00:00+00:00,9.6376
2026-01-10 00:00:00+00:00,9.3736
2026-01-11 00:00:00+00:00,9.3715
2026-01-12 00:00:00+00:00,9.3688
2026-01-13 00:00:00+00:00,9.2812
2026-01-14 00:00:00+00:00,9.1860
2026-01-15 00:00:00+00:00,9.1514
2026-01-16 00:00:00+00:00,9.1417
2026-01-17 00:00:00+00:00,9.1179
2026-01-18 00:00:00+00:00,9.0873
2026-01-19 00:00:00+00:00,9.1057
2026-01-20 00:00:00+00:00,9.0611
2026-01-21 00:00:00+00:00,9.0356
2026-01-22 00:00:00+00:00,8.9930
2026-01-23 00:00:00+00:00,8.9729
2026-01-24 00:00:00+00:00,8.9691
2026-01-25 00:00:00+00:00,8.9296
2026-01-26 00:00:00+00:00,8.8821
2026-01-27 00:00:00+00:00,8.8796
2026-01-28 00:00:00+00:00,8.8649
2026-01-29 00:00:00+00:00,8.8980
2026-01-30 00:00:00+00:00,8.8750
2026-01-31 00:00:00+00:00,8.8650
2026-02-01 00:00:00+00:00,8.8470
2026-02-02 00:00:00+00:00,8.7903
2026-02-03 00:00:00+00:00,8.7588
2026-02-04 00:00:00+00:00,8.7229
2026-02-05 00:00:00+00:00,8.8017
2026-02-06 00:00:00+00:00,8.7807
2026-02-07 00:00:00+00:00,8.7949
2026-02-08 00:00:00+00:00,8.7148
2026-02-09 00:00:00+00:00,8.7438
2026-02-10 00:00:00+00:00,8.5951
2026-02-11 00:00:00+00:00,8.5846
2026-02-12 00:00:00+00:00,8.6091
2026-02-13 00:00:00+00:00,8.7290
2026-02-14 00:00:00+00:00,8.7241
2026-02-15 00:00:00+00:00,8.7209
2026-02-16 00:00:00+00:00,8.7774
2026-02-17 00:00:00+00:00,8.7325
2026-02-18 00:00:00+00:00,8.7297
2026-02-19 00:00:00+00:00,8.7085
2026-02-20 00:00:00+00:00,8.6181
2026-02-21 00:00:00+00:00,8.7320
2026-02-22 00:00:00+00:00,8.7207
2026-02-23 00:00:00+00:00,8.6722
2026-02-24 00:00:00+00:00,8.4701
2026-02-25 00:00:00+00:00,8.6896
2026-02-26 00:00:00+00:00,8.4257
2026-02-27 00:00:00+00:00,8.4248
2026-02-28 00:00:00+00:00,8.5691
2026-03-01 00:00:00+00:00,8.5734
2026-03-02 00:00:00+00:00,8.5892
2026-03-03 00:00:00+00:00,8.5949
2026-03-04 00:00:00+00:00,8.8053
2026-03-05 00:00:00+00:00,8.9082
2026-03-06 00:00:00+00:00,8.9096
2026-03-07 00:00:00+00:00,8.9179
2026-03-08 00:00:00+00:00,8.8373
2026-03-09 00:00:00+00:00,8.8254
2026-03-10 00:00:00+00:00,8.7676
2026-03-11 00:00:00+00:00,8.9202
2026-03-12 00:00:00+00:00,8.8112
2026-03-13 00:00:00+00:00,8.9097
2026-03-14 00:00:00+00:00,8.7948
2026-03-15 00:00:00+00:00,8.6925
2026-03-16 00:00:00+00:00,8.8113
2026-03-17 00:00:00+00:00,8.7411
2026-03-18 00:00:00+00:00,8.7795
2026-03-19 00:00:00+00:00,9.2738
2026-03-20 00:00:00+00:00,9.3593
2026-03-21 00:00:00+00:00,9.1713
2026-03-22 00:00:00+00:00,9.3063
2026-03-23 00:00:00+00:00,9.2332
2026-03-24 00:00:00+00:00,9.2347
2026-03-25 00:00:00+00:00,9.3065
2026-03-26 00:00:00+00:00,9.2319
2026-03-27 00:00:00+00:00,9.2249
2026-03-28 00:00:00+00:00,9.1522
2026-03-29 00:00:00+00:00,9.2907
2026-03-30 00:00:00+00:00,9.2133
2026-03-31 00:00:00+00:00,9.1957
2026-04-01 00:00:00+00:00,9.1582
2026-04-02 00:00:00+00:00,9.2246
2026-04-03 00:00:00+00:00,9.2087
2026-04-04 00:00:00+00:00,9.1251
2026-04-05 00:00:00+00:00,9.2621
2026-04-06 00:00:00+00:00,9.1790
2026-04-07 00:00:00+00:00,9.4768
2026-04-08 00:00:00+00:00,9.4372
2026-04-09 00:00:00+00:00,9.5134
2026-04-10 00:00:00+00:00,9.4085
2026-04-11 00:00:00+00:00,9.3909
2026-04-12 00:00:00+00:00,9.3892
2026-04-13 00:00:00+00:00,9.3888
2026-04-14 00:00:00+00:00,9.4582
2026-04-15 00:00:00+00:00,9.4620
2026-04-16 00:00:00+00:00,9.5278
2026-04-17 00:00:00+00:00,9.4947
2026-04-18 00:00:00+00:00,9.7042
2026-04-19 00:00:00+00:00,9.6876
2026-04-20 00:00:00+00:00,9.9441
2026-04-21 00:00:00+00:00,10.1164
2026-04-22 00:00:00+00:00,10.0834
2026-04-23 00:00:00+00:00,9.8967
2026-04-24 00:00:00+00:00,10.1667
2026-04-25 00:00:00+00:00,10.2988
2026-04-26 00:00:00+00:00,10.4165
2026-04-27 00:00:00+00:00,10.5186
2026-04-28 00:00:00+00:00,10.6231
2026-04-29 00:00:00+00:00,10.6389
2026-04-30 00:00:00+00:00,10.5856
2026-05-01 00:00:00+00:00,10.5961
2026-05-02 00:00:00+00:00,10.4966
2026-05-03 00:00:00+00:00,10.5126
2026-05-04 00:00:00+00:00,10.5371
2026-05-05 00:00:00+00:00,10.7770
2026-05-06 00:00:00+00:00,10.7079
2026-05-07 00:00:00+00:00,10.8603
2026-05-08 00:00:00+00:00,10.8798
2026-05-09 00:00:00+00:00,10.8885
2026-05-10 00:00:00+00:00,10.7739
2026-05-11 00:00:00+00:00,10.8772
2026-05-12 00:00:00+00:00,11.1625
2026-05-13 00:00:00+00:00,11.2635
2026-05-14 00:00:00+00:00,11.2318
2026-05-15 00:00:00+00:00,11.1680
2026-05-16 00:00:00+00:00,11.1744
2026-05-17 00:00:00+00:00,11.1655
2026-05-18 00:00:00+00:00,11.1726
2026-05-19 00:00:00+00:00,11.1889
2026-05-20 00:00:00+00:00,11.3403
2026-05-21 00:00:00+00:00,11.3024
2026-05-22 00:00:00+00:00,11.4210
2026-05-23 00:00:00+00:00,11.4388
2026-05-24 00:00:00+00:00,11.8110
2026-05-25 00:00:00+00:00,12.0183
2026-05-26 00:00:00+00:00,13.2040
2026-05-27 00:00:00+00:00,13.4166
2026-05-28 00:00:00+00:00,13.1897
2026-05-29 00:00:00+00:00,13.0524
2026-05-30 00:00:00+00:00,12.4098
2026-05-31 00:00:00+00:00,12.6575
2026-06-01 00:00:00+00:00,12.6713
2026-06-02 00:00:00+00:00,12.8531
2026-06-03 00:00:00+00:00,13.1263
2026-06-04 00:00:00+00:00,13.0625
2026-06-05 00:00:00+00:00,13.0621
2026-06-06 00:00:00+00:00,13.0429
2026-06-07 00:00:00+00:00,13.1659
2026-06-08 00:00:00+00:00,13.1155
2026-06-09 00:00:00+00:00,13.1157
2026-06-10 00:00:00+00:00,13.1401
2026-06-11 00:00:00+00:00,13.1163
2026-06-12 00:00:00+00:00,13.1183
2026-06-13 00:00:00+00:00,13.1867
2026-06-14 00:00:00+00:00,13.3085
2026-06-15 00:00:00+00:00,13.5073
2026-06-16 00:00:00+00:00,13.4975
2026-06-17 00:00:00+00:00,13.5035
2026-06-18 00:00:00+00:00,13.5600
2026-06-19 00:00:00+00:00,13.6457
2026-06-20 00:00:00+00:00,13.7329
2026-06-21 00:00:00+00:00,14.0100
2026-06-22 00:00:00+00:00,14.3182
2026-06-23 00:00:00+00:00,15.0072
2026-06-24 00:00:00+00:00,15.6741
2026-06-25 00:00:00+00:00,15.9099
2026-06-26 00:00:00+00:00,16.2609
2026-06-27 00:00:00+00:00,15.7372
2026-06-28 00:00:00+00:00,15.7531
2026-06-29 00:00:00+00:00,15.5342
2026-06-30 00:00:00+00:00,15.4866
2026-07-01 00:00:00+00:00,15.4152
2026-07-02 00:00:00+00:00,15.1567
2026-07-03 00:00:00+00:00,15.4289
2026-07-04 00:00:00+00:00,15.1915
2026-07-05 00:00:00+00:00,15.3513
2026-07-06 00:00:00+00:00,15.2237
2026-07-07 00:00:00+00:00,15.2318
2026-07-08 00:00:00+00:00,15.8222
2026-07-09 00:00:00+00:00,15.8318
2026-07-10 00:00:00+00:00,16.4502
2026-07-11 00:00:00+00:00,16.8691
2026-07-12 00:00:00+00:00,16.9580
2026-07-13 00:00:00+00:00,16.7950
2026-07-14 00:00:00+00:00,16.7284
2026-07-15 00:00:00+00:00,16.8257
2026-07-16 00:00:00+00:00,16.9340
2026-07-17 00:00:00+00:00,16.9962
2026-07-18 00:00:00+00:00,16.9923
2026-07-19 00:00:00+00:00,16.8700
2026-07-20 00:00:00+00:00,16.9810
2026-07-21 00:00:00+00:00,16.9623
2026-07-22 00:00:00+00:00,16.9566
2026-07-23 00:00:00+00:00,16.5086
2026-07-24 00:00:00+00:00,16.2136
2026-07-25 00:00:00+00:00,17.1089
2026-07-26 00:00:00+00:00,17.0748
2026-07-27 00:00:00+00:00,17.0672
2026-07-28 00:00:00+00:00,17.0423
2026-07-29 00:00:00+00:00,16.9417
2026-07-30 00:00:00+00:00,16.9346
2026-07-31 00:00:00+00:00,17.0237
2026-08-01 00:00:00+00:00,16.9606
2026-08-02 00:00:00+00:00,16.9450
2026-08-03 00:00:00+00:00,17.0593
2026-08-04 00:00:00+00:00,17.0488
2026-08-05 00:00:00+00:00,17.1231
2026-08-06 00:00:00+00:00,17.1341
2026-08-07 00:00:00+00:00,17.0047
2026-08-08 00:00:00+00:00,17.1477
2026-08-09 00:00:00+00:00,17.2795
2026-08-10 00:00:00+00:00,17.4095
2026-08-11 00:00:00+00:00,17.3748
2026-08-12 00:00:00+00:00,17.5927
2026-08-13 00:00:00+00:00,17.7199
2026-08-14 00:00:00+00:00,17.7437
2026-08-15 00:00:00+00:00,17.7540
2026-08-16 00:00:00+00:00,17.6586
2026-08-17 00:00:00+00:00,17.5831
2026-08-18 00:00:00+00:00,17.4963
2026-08-19 00:00:00+00:00,17.7624
2026-08-20 00:00:00+00:00,17.6822
2026-08-21 00:00:00+00:00,17.5492
2026-08-22 00:00:00+00:00,17.3040
2026-08-23 00:00:00+00:00,17.4232
2026-08-24 00:00:00+00:00,17.5105
2026-08-25 00:00:00+00:00,17.4837
2026-08-26 00:00:00+00:00,17.4735
